Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
821,9,3,4.290459441148391,8.885579291282983,1,1,0,3,1,0,5,2,2,0,5,7,4,2003,2003,1,1,12,13,2,0.0,2,4,2,2,4,3,6,0.0,6,0.0,6.683360945766275,6.683360945766275,1,0,1,4,6.683360945766275,6.736966958001855,0.0,7.40306109109009,0,0.0,2,1,3,0.6931471805599453,2,6,6,0,3,1,2003.0,2,2,595,5,5,2,0.0,3.828641396489095,0.0,0.0,0.0,0.0,3,4,1,0.0,8,2,8,4,12.117241431823556
822,4,4,4.110873864173311,8.699681400989514,1,2,3,0,4,1,17,2,2,1,2,4,3,1953,1953,1,1,8,8,2,0.0,1,4,1,1,4,3,6,0.0,6,0.0,6.842683282238423,6.842683282238423,1,4,0,4,6.842683282238423,0.0,0.0,6.842683282238423,0,0.0,1,0,2,0.6931471805599453,3,4,3,0,3,5,1974.0,3,2,576,5,5,2,0.0,3.49650756146648,4.727387818712341,0.0,0.0,0.0,3,4,1,0.0,4,3,8,4,11.440354772135393
823,9,3,4.189654742026425,9.425048444469288,1,1,0,3,0,0,8,2,2,0,5,7,4,2003,2003,1,1,12,13,2,0.0,2,4,2,2,4,1,6,0.0,6,0.0,6.742880635791902,6.742880635791902,1,0,1,4,6.742880635791902,6.787844982309578,0.0,7.458186157340487,0,0.0,2,1,3,0.6931471805599453,2,7,6,1,2,3,2003.0,0,2,433,5,5,2,4.61512051684126,3.8918202981106265,0.0,0.0,0.0,0.0,3,4,1,0.0,1,1,8,3,12.323855681186556
824,8,3,4.110873864173311,9.200391041122515,1,1,3,3,4,0,18,2,2,0,0,6,6,1940,1950,1,1,12,13,2,0.0,3,4,0,4,4,3,6,0.0,6,0.0,6.658011045870747,6.658011045870747,1,4,1,4,6.851184927493743,6.302618975744905,0.0,7.306531398939504,0,0.0,2,0,3,0.6931471805599453,3,7,6,1,2,5,1940.0,3,1,240,5,5,2,5.817111159963203,0.0,0.0,0.0,0.0,0.0,3,1,1,0.0,9,3,8,4,11.845819880243553
825,4,1,4.4067192472642525,9.325185763645225,1,1,3,3,4,0,21,2,2,0,2,8,4,2006,2006,1,1,12,13,2,0.0,2,4,2,2,1,3,6,0.0,6,0.0,7.306531398939504,7.306531398939504,1,0,1,4,7.306531398939504,0.0,0.0,7.306531398939504,0,0.0,2,0,3,0.6931471805599453,2,7,6,1,2,1,2006.0,2,2,776,5,5,2,0.0,4.948759890378168,0.0,0.0,0.0,0.0,3,4,1,0.0,8,0,6,5,12.357075519066699
827,7,4,3.9318256327243257,8.721113147762686,1,1,3,3,4,0,3,2,2,0,1,5,5,1924,1950,1,1,8,8,2,0.0,3,4,0,4,4,3,0,6.665683717782406,6,0.0,0.0,6.665683717782406,1,2,1,4,6.665683717782406,0.0,0.0,6.665683717782406,1,0.0,1,0,2,0.6931471805599453,2,5,6,0,3,6,0.0,1,0,0,3,3,2,0.0,0.0,4.762173934797756,0.0,0.0,0.0,3,4,1,0.0,7,2,8,4,11.603679828238691
828,4,3,4.189654742026425,9.051344640485723,1,1,0,3,4,0,20,2,2,0,2,7,4,2001,2001,1,1,12,13,2,0.0,2,4,2,2,4,3,2,3.0445224377234235,6,0.0,7.268920128193723,7.282761179605592,1,0,1,4,7.268920128193723,0.0,0.0,7.268920128193723,0,0.0,2,0,3,0.6931471805599453,2,6,6,1,5,1,2001.0,2,2,527,5,5,2,5.673323267171493,3.688879454113936,0.0,0.0,0.0,0.0,3,4,1,0.0,6,3,8,4,12.14950229404178
829,9,3,4.394449154672439,10.264617557935097,1,1,1,2,1,2,4,2,2,0,5,5,4,1967,1967,0,5,9,10,2,0.0,3,4,2,4,1,1,3,5.521460917862246,0,6.639875833826536,0.0,6.921658184151129,1,4,1,4,7.057036981697892,6.874198495453294,0.0,7.662467815200237,0,0.6931471805599453,2,1,3,0.6931471805599453,3,7,3,0,3,1,1967.0,0,2,538,5,5,2,6.18826412308259,0.0,0.0,0.0,5.420534999272285,0.0,3,4,1,0.0,8,3,8,0,12.128111104060464
830,1,1,3.218875824868201,7.841885928984622,1,2,3,3,4,0,21,2,2,3,5,7,4,2005,2005,1,1,8,8,2,0.0,2,4,2,2,4,3,6,0.0,6,0.0,6.398594934535207,6.398594934535207,1,0,1,4,6.255750041753367,6.436150368369428,4.394449154672439,7.109879463072272,0,0.0,2,1,2,0.6931471805599453,2,4,6,0,3,5,2005.0,2,2,480,5,5,2,0.0,5.1179938124167546,0.0,0.0,0.0,0.0,3,4,1,0.0,9,0,8,4,11.900905258737373
831,4,3,4.394449154672439,9.38437770918244,1,1,0,3,0,0,12,2,2,0,2,6,4,1957,1957,1,1,6,6,1,5.961005339623274,3,4,1,4,4,3,5,6.947937068614969,6,0.0,5.8664680569332965,7.2392149737798075,1,4,1,0,7.2392149737798075,0.0,0.0,7.2392149737798075,1,0.0,1,1,3,0.6931471805599453,3,6,6,2,2,1,1957.0,2,2,458,5,5,2,0.0,0.0,0.0,0.0,5.2626901889048865,0.0,3,4,1,0.0,8,2,8,4,12.019743067338679
832,1,1,3.4339872044851463,8.064950891749142,1,2,3,3,4,0,21,2,2,4,5,7,4,2005,2005,1,1,8,8,2,0.0,3,4,2,2,4,3,6,0.0,6,0.0,6.398594934535207,6.398594934535207,1,0,1,4,6.255750041753367,6.398594934535207,4.394449154672439,7.090909822079984,0,0.0,2,1,2,0.6931471805599453,2,4,6,0,3,5,2005.0,2,2,480,5,5,2,0.0,5.1179938124167546,0.0,0.0,0.0,0.0,3,4,1,0.0,8,0,8,4,11.925035115797062
833,9,3,3.80666248977032,9.164191715950203,1,1,0,3,1,0,5,2,2,0,5,7,5,2003,2003,1,1,12,13,1,5.41164605185504,2,4,2,2,4,3,2,6.182084906716633,6,0.0,6.129050210060545,6.848005274576362,1,0,1,4,6.848005274576362,6.7900972355139055,0.0,7.512071245835466,1,0.0,2,1,3,0.6931471805599453,2,7,6,1,5,1,2003.0,2,2,613,5,5,2,5.2626901889048865,3.688879454113936,0.0,0.0,0.0,0.0,3,4,1,0.0,0,4,8,4,12.375815420117268
834,4,3,4.61512051684126,9.210840247017831,1,1,3,3,4,0,12,2,2,0,2,6,5,1964,1964,1,1,6,10,1,5.198497031265826,3,4,1,4,4,3,5,5.2832037287379885,1,5.846438775057724,6.883462586413093,7.324489979348532,1,4,1,4,7.324489979348532,0.0,0.0,7.324489979348532,0,0.0,1,1,3,0.6931471805599453,3,6,6,0,3,1,1964.0,2,2,472,5,5,2,0.0,0.0,0.0,0.0,5.030437921392434,0.0,3,4,1,0.0,4,3,8,4,12.025749091398893
835,4,3,4.330733340286331,8.971575439759016,1,1,3,3,4,0,12,2,2,0,2,5,5,1961,1961,1,1,12,13,1,4.919980925828125,3,4,1,4,4,3,5,6.35088571671474,6,0.0,6.35088571671474,7.0431599159883405,1,2,1,4,7.0431599159883405,0.0,0.0,7.0431599159883405,1,0.0,1,0,3,0.6931471805599453,3,6,6,0,3,1,1961.0,3,2,456,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,1,1,0.0,11,2,8,4,11.8490404949436
836,4,3,4.110873864173311,9.169622538697624,1,1,3,3,4,0,19,2,2,0,2,4,6,1950,1995,1,1,12,6,2,0.0,3,4,1,2,4,3,1,6.093569770045137,6,0.0,6.439350371100098,6.9735430195201396,1,4,1,4,6.9735430195201396,0.0,0.0,6.9735430195201396,0,0.0,2,0,2,0.6931471805599453,2,4,3,0,3,1,1996.0,3,2,436,5,5,2,5.673323267171493,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,4,4,8,4,11.759785542901756
837,5,4,4.51085950651685,8.999742789830492,1,2,3,3,4,0,17,2,2,0,2,5,5,1948,1973,1,1,12,13,2,0.0,3,4,0,4,4,3,5,5.82600010738045,6,0.0,7.108244139731541,7.352441100243581,1,2,1,4,7.352441100243581,0.0,0.0,7.352441100243581,1,0.0,1,0,2,0.6931471805599453,3,5,3,0,3,5,1948.0,3,2,812,5,5,2,0.0,4.762173934797756,5.442417710521793,0.0,0.0,0.0,3,1,1,0.0,8,1,0,4,11.941455846009385
838,1,4,3.0910424533583165,7.427144133408617,1,1,3,3,4,0,2,2,2,3,5,6,4,1973,1973,1,1,6,6,1,5.068904202220232,3,4,1,4,4,3,1,5.802118375377063,6,0.0,5.0369526024136295,6.182084906716633,1,4,1,4,6.182084906716633,6.22455842927536,0.0,6.895682697747867,1,0.0,1,1,2,0.6931471805599453,3,5,6,0,3,5,1973.0,3,1,264,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,2,2,8,4,11.512925464970227
839,4,3,4.330733340286331,9.161780181360806,1,1,3,3,4,0,5,2,2,0,2,5,5,1995,2006,1,1,12,13,2,0.0,3,4,2,2,4,3,6,0.0,6,0.0,7.0030654587864625,7.0030654587864625,1,0,1,4,7.0030654587864625,0.0,0.0,7.0030654587864625,0,0.0,1,1,3,0.6931471805599453,2,6,6,0,3,1,1999.0,3,1,352,5,5,2,5.631211781821365,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,8,2,8,4,11.877568578558137
840,8,3,4.262679877041316,9.373139262281274,1,1,3,3,4,0,7,2,2,0,0,5,5,1946,1995,1,1,8,8,2,0.0,3,4,1,4,4,3,1,5.8664680569332965,6,0.0,6.0330862217988015,6.6450909695056435,1,0,1,4,6.6450909695056435,6.07073772800249,0.0,7.090909822079984,0,0.0,1,0,3,0.6931471805599453,3,6,6,0,3,5,1946.0,3,1,240,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,7,2,8,4,11.779128505744884
841,10,2,4.110873864173311,9.405578154036684,1,1,0,3,4,0,18,2,2,0,5,6,7,1925,1950,1,1,13,14,2,0.0,3,4,0,4,4,3,1,5.056245805348309,6,0.0,6.248042874508428,6.511745329644728,1,4,0,4,6.698268054115412,6.511745329644728,0.0,7.301822342137933,0,0.0,2,0,4,0.6931471805599453,1,7,6,0,3,5,1934.0,3,1,400,5,5,1,0.0,0.0,5.541263545158426,0.0,0.0,0.0,3,4,1,0.0,5,2,8,4,11.849397701591439
842,10,4,4.110873864173311,9.25349564229011,1,0,3,3,4,0,17,2,2,0,5,5,7,1904,2002,1,1,8,8,2,0.0,3,4,2,4,4,3,6,0.0,6,0.0,6.478509642208568,6.478509642208568,1,2,1,4,6.865891074883439,6.366470447731437,0.0,7.339537695407674,0,0.0,2,0,3,0.6931471805599453,2,8,6,1,4,5,1983.0,3,2,686,2,5,1,4.262679877041316,4.3694478524670215,4.23410650459726,0.0,0.0,0.0,3,4,1,0.0,8,2,8,4,11.967180737247824
843,12,3,4.418840607796597,9.10731047165664,1,1,3,3,4,0,12,2,2,0,7,6,6,1966,1966,1,1,6,6,1,5.214935757608987,3,4,1,4,4,1,5,5.746203190540153,0,6.29156913955832,5.6240175061873385,7.0282014320580055,1,4,1,4,7.061334366910438,0.0,0.0,7.061334366910438,1,0.0,1,1,3,0.6931471805599453,3,6,6,0,3,1,1966.0,2,2,490,2,2,2,0.0,4.867534450455582,0.0,0.0,0.0,0.0,3,0,1,0.0,7,2,8,4,12.071969661006696
844,14,3,4.394449154672439,8.987321812850125,1,1,3,3,0,0,12,0,2,2,2,5,3,1961,1961,1,1,3,3,2,0.0,3,4,1,4,4,3,6,0.0,6,0.0,7.496097345175956,7.496097345175956,1,0,0,4,7.496097345175956,0.0,0.0,7.496097345175956,0,0.0,2,0,6,1.0986122886681096,3,10,6,0,3,6,0.0,1,0,0,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,9,1,8,4,11.856515169360303
845,8,4,4.61512051684126,9.446676517076376,1,0,0,3,4,0,17,0,2,0,0,5,7,1915,1950,1,1,13,14,2,0.0,3,4,0,4,4,2,6,0.0,6,0.0,6.776506992372183,6.776506992372183,1,2,1,4,6.776506992372183,6.293419278846482,0.0,7.2562972396906815,0,0.0,1,1,4,0.6931471805599453,3,7,6,1,2,5,1949.0,3,3,720,5,5,2,6.037870919922137,0.0,5.272999558563747,0.0,0.0,0.0,3,4,1,0.0,8,2,8,4,11.94405831982697
846,13,3,4.276666119016055,9.720045368073473,1,1,0,3,1,0,19,5,2,0,6,5,4,1975,1981,1,1,6,6,2,0.0,3,4,1,2,4,1,0,7.237778191923442,6,0.0,0.0,7.237778191923442,1,4,1,4,7.43955930913332,0.0,0.0,7.43955930913332,1,0.0,2,0,3,0.6931471805599453,3,6,3,2,5,2,1975.0,0,2,611,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,0,1,8,4,12.049418835484795
847,9,3,4.330733340286331,9.139703292376742,1,1,3,3,4,0,20,2,2,0,5,7,4,1993,1993,1,1,6,6,1,4.927253685157205,2,4,2,2,4,3,0,6.2422232654551655,6,0.0,5.429345628954442,6.608000625296088,1,0,1,4,6.914730892718563,6.646390514847728,0.0,7.4821189235521155,1,0.0,2,1,3,0.6931471805599453,2,7,6,1,5,1,1993.0,3,2,425,5,5,2,5.45958551414416,4.290459441148391,5.2626901889048865,0.0,0.0,0.0,3,4,1,0.0,9,3,8,4,12.269047444691562
848,4,3,3.610917912644224,9.650142492488797,1,1,0,3,1,0,5,2,2,0,2,5,5,1972,1972,1,1,6,10,2,0.0,3,4,1,4,4,0,1,6.133398042996649,6,0.0,6.003887067106539,6.762729506931878,1,0,1,4,6.762729506931878,0.0,0.0,6.762729506931878,1,0.0,1,0,3,0.6931471805599453,3,5,6,1,1,1,1972.0,3,1,338,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,10,3,8,4,11.801856756822444
849,8,3,4.330733340286331,10.727684925086583,1,1,1,0,4,0,4,2,2,0,0,6,7,1908,1997,1,1,13,14,2,0.0,3,4,0,4,4,3,6,0.0,6,0.0,6.811244378601294,6.811244378601294,1,4,1,4,7.176254532017144,6.958448393297656,0.0,7.765993079407675,0,0.0,3,0,5,0.6931471805599453,3,10,6,1,2,5,1908.0,3,2,360,1,5,2,6.18826412308259,3.7135720667043084,0.0,0.0,5.170483995038151,0.0,3,4,1,0.0,11,2,8,4,12.388394202324125
850,12,3,4.394449154672439,9.169622538697624,1,1,3,3,2,0,24,1,2,0,7,6,6,1976,1994,3,1,9,10,1,5.8888779583328805,2,2,1,4,4,3,6,0.0,6,0.0,6.2709884318582985,6.2709884318582985,1,0,1,4,6.9985096422506015,6.6359465556866475,0.0,7.526178913346146,0,0.0,2,1,3,0.6931471805599453,3,7,6,1,5,1,1976.0,2,2,512,5,5,2,4.736198448394496,4.61512051684126,0.0,0.0,0.0,0.0,3,4,1,0.0,10,1,8,4,12.138863895836725
851,0,4,3.610917912644224,8.397508348470257,1,1,3,3,4,0,5,2,2,4,2,6,4,2003,2003,1,1,12,13,1,5.14166355650266,2,4,2,2,4,0,2,6.492239835020472,6,0.0,5.247024072160486,6.744059186311348,1,0,1,4,6.744059186311348,0.0,0.0,6.744059186311348,1,0.0,1,0,1,0.6931471805599453,2,3,6,0,3,1,2003.0,0,2,420,5,5,2,4.948759890378168,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,2,1,8,4,11.786762130599953
852,0,3,3.7841896339182615,8.069968149059841,1,1,3,3,4,0,0,2,2,4,2,8,4,2003,2003,1,1,12,13,1,3.7135720667043084,2,4,2,2,4,1,6,0.0,6,0.0,7.149916836132108,7.149916836132108,1,0,1,4,7.284134806195206,0.0,0.0,7.284134806195206,0,0.0,2,0,2,0.6931471805599453,2,7,6,1,5,1,2003.0,0,2,400,5,5,2,4.969813299576002,3.0445224377234235,0.0,0.0,0.0,0.0,3,4,1,0.0,7,0,8,4,12.278393307109802
853,11,3,3.9889840465642745,8.871926251117626,1,1,3,3,4,0,6,2,2,0,4,7,4,1941,1950,1,1,8,8,2,0.0,3,2,1,4,4,3,5,5.899897353582492,6,0.0,6.3189681137464335,6.823286122355688,1,2,1,4,6.823286122355688,6.591673732008657,0.0,7.40671073017764,0,0.0,2,0,4,0.6931471805599453,3,7,6,2,2,5,1941.0,3,1,240,5,5,2,0.0,0.0,0.0,0.0,4.84418708645859,0.0,3,2,1,0.0,10,1,8,4,12.007621706806335
854,12,3,4.304065093204168,9.400630098419315,1,1,0,3,0,0,12,2,2,0,7,6,5,1964,1964,1,1,8,6,1,4.7535901911063645,3,2,1,4,4,1,5,6.336825731146441,6,0.0,6.335054251498059,7.0282014320580055,1,4,1,4,7.276556402718709,0.0,0.0,7.276556402718709,0,0.0,1,1,3,0.6931471805599453,3,7,6,1,1,1,1964.0,2,2,645,5,5,2,5.198497031265826,0.0,0.0,0.0,0.0,0.0,3,2,1,0.0,10,3,8,4,11.970350312009106
855,4,3,4.634728988229637,9.793728488543387,1,1,3,3,4,0,19,2,2,0,2,5,3,1955,1974,3,1,13,10,2,0.0,3,4,1,4,4,2,0,5.726847747587197,5,6.990256500493881,5.921578419643817,7.475339236566738,1,4,1,4,7.48436864328613,0.0,0.0,7.48436864328613,1,0.0,1,1,3,0.6931471805599453,3,6,6,1,2,1,1955.0,3,2,454,5,5,2,0.0,6.037870919922137,0.0,0.0,5.746203190540153,0.0,3,4,1,0.0,9,0,8,0,12.0435537160324
856,4,3,4.276666119016055,8.838986793496787,1,1,0,3,0,0,19,2,2,0,2,5,7,1962,2010,1,1,6,6,2,0.0,3,2,1,4,4,3,0,6.492239835020472,6,0.0,5.945420608606575,6.947937068614969,1,0,1,4,6.947937068614969,0.0,0.0,6.947937068614969,1,0.0,1,1,3,0.6931471805599453,3,6,6,0,3,5,1962.0,3,1,260,5,5,2,0.0,4.653960350157523,0.0,0.0,0.0,0.0,3,4,1,0.0,6,4,8,4,11.751942365440726
857,12,3,4.262679877041316,9.30301070681749,1,1,0,2,4,1,5,2,2,0,7,6,5,1978,1978,1,1,9,6,2,0.0,3,4,1,2,1,1,2,6.226536669287466,3,6.077642243349033,0.0,6.846943139585379,1,4,1,4,6.934397209928558,0.0,0.0,6.934397209928558,1,0.0,1,0,3,0.6931471805599453,3,5,6,0,3,5,1981.0,3,2,576,5,1,2,0.0,0.0,3.555348061489413,0.0,0.0,0.0,3,2,1,0.0,1,2,8,4,11.898187865760873
858,9,3,4.189654742026425,9.002824076547672,1,1,3,3,4,0,8,2,2,0,5,6,4,1994,1995,1,1,6,6,2,0.0,3,4,2,2,4,3,6,0.0,6,0.0,6.555356891810665,6.555356891810665,1,2,1,4,6.555356891810665,6.659293919683638,0.0,7.301147805856032,0,0.0,2,1,3,0.6931471805599453,3,6,6,1,5,1,1994.0,0,2,343,5,5,2,0.0,3.610917912644224,0.0,0.0,0.0,0.0,3,4,1,0.0,5,3,8,4,12.066810578196664
859,4,3,4.394449154672439,9.249657234353132,1,1,3,3,4,0,14,2,2,0,2,7,4,1976,1976,1,1,6,6,1,5.247024072160486,3,4,1,2,4,3,6,0.0,6,0.0,6.9948499858330715,6.9948499858330715,1,4,1,4,7.223295679562313,0.0,0.0,7.223295679562313,0,0.0,2,0,3,0.6931471805599453,3,6,6,1,5,1,1976.0,2,2,479,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,2,1,0.0,8,3,8,3,11.931635799828413
860,9,3,4.394449154672439,9.308374112247547,1,1,0,3,0,0,14,3,2,0,5,6,6,1968,1984,1,1,6,6,1,5.3981627015177525,3,4,1,4,4,2,1,6.429719478039137,6,0.0,6.077642243349033,6.961296045910168,1,4,1,4,7.321849713788357,7.041411663794809,0.0,7.884199933676039,1,0.0,2,1,4,0.6931471805599453,2,9,6,1,2,1,1968.0,3,2,619,5,5,2,0.0,4.189654742026425,0.0,0.0,5.40717177146012,0.0,3,4,1,0.0,10,0,8,4,12.429216196844385
861,8,3,4.02535169073515,8.941545475242885,1,1,3,3,0,0,6,2,2,0,0,7,7,1918,1998,1,1,13,14,2,0.0,2,4,0,4,4,3,6,0.0,6,0.0,6.816735880594968,6.816735880594968,1,2,1,4,6.816735880594968,6.2441669006637355,0.0,7.263329617476836,0,0.0,1,1,3,0.6931471805599453,2,7,6,1,2,5,1925.0,3,1,216,5,5,2,0.0,5.484796933490656,0.0,0.0,0.0,0.0,3,0,1,0.0,8,1,8,4,12.154516158615772
862,3,3,4.330733340286331,9.360999248261297,1,1,3,3,4,0,19,2,2,1,2,5,3,1965,1965,3,1,9,6,2,0.0,3,4,2,4,4,2,1,6.735780014242327,6,0.0,5.293304824724492,6.9469759921354175,1,0,1,4,6.9469759921354175,0.0,0.0,6.9469759921354175,1,0.0,1,1,3,0.6931471805599453,3,6,6,0,3,1,1965.0,3,2,504,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,6,4,8,4,11.786762130599953
863,4,3,4.4067192472642525,9.177093778182547,1,1,3,3,0,0,20,2,2,0,2,6,4,1984,1985,3,1,6,10,2,0.0,3,4,2,2,4,3,2,5.82600010738045,6,0.0,6.555356891810665,6.947937068614969,1,4,1,4,7.001245622069477,0.0,0.0,7.001245622069477,0,0.0,2,0,3,0.6931471805599453,3,6,6,0,3,1,1986.0,3,2,480,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1,0.0,7,4,8,4,11.931635799828413
864,4,3,4.262679877041316,8.978660489639687,1,1,3,3,4,0,12,2,2,0,2,5,4,1959,1959,3,1,3,10,2,0.0,3,4,1,4,4,3,1,7.0466472778487566,6,0.0,0.0,7.0466472778487566,1,4,1,4,7.0466472778487566,0.0,0.0,7.0466472778487566,1,0.0,1,0,3,0.6931471805599453,3,6,6,0,3,1,1959.0,3,1,672,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1,0.0,9,3,8,4,11.794337924408412
865,4,1,4.290459441148391,9.064273595841401,1,1,3,3,4,0,21,2,2,0,2,7,4,2007,2008,1,1,12,13,2,0.0,2,4,2,0,4,3,6,0.0,6,0.0,7.224753405767971,7.224753405767971,1,0,1,4,7.224753405767971,0.0,0.0,7.224753405767971,0,0.0,2,0,3,0.6931471805599453,2,6,6,0,3,1,2008.0,0,2,529,5,5,2,0.0,4.948759890378168,0.0,0.0,0.0,0.0,3,4,1,0.0,7,2,6,5,12.431533509799545
866,4,3,4.304065093204168,9.076923258535832,1,1,0,3,4,0,12,2,2,0,2,5,5,1970,1970,1,1,8,8,1,4.343805421853683,3,4,1,4,4,3,1,6.720220155135295,6,0.0,5.1647859739235145,6.910750787961936,1,4,1,4,6.910750787961936,0.0,0.0,6.910750787961936,1,0.0,1,0,3,0.6931471805599453,3,5,6,0,3,5,1973.0,3,2,902,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,2,1,0.0,10,3,8,4,11.908340237224893
867,4,3,4.219507705176107,9.273972232220958,1,1,0,1,4,0,23,2,2,0,2,8,4,2006,2007,1,1,12,13,3,5.616771097666573,2,4,2,2,4,0,6,0.0,6,0.0,7.40184157874383,7.40184157874383,1,0,1,4,7.40671073017764,0.0,0.0,7.40671073017764,0,0.0,2,0,3,0.6931471805599453,2,6,6,1,2,1,2007.0,2,3,870,5,5,2,5.2626901889048865,4.394449154672439,0.0,0.0,0.0,0.0,3,4,1,0.0,2,1,6,5,12.424806488355687
868,4,3,4.4543472962535064,8.849513965486398,1,1,3,3,0,0,19,1,2,0,2,4,4,1961,1961,1,1,12,13,2,0.0,3,4,1,4,4,3,0,6.838405200847343,6,0.0,4.691347882229144,6.947937068614969,1,4,1,4,7.021976423072161,0.0,0.0,7.021976423072161,1,0.0,1,1,3,0.6931471805599453,1,5,6,0,3,1,1961.0,2,2,544,5,5,2,5.1298987149230735,0.0,0.0,0.0,0.0,0.0,3,4,3,5.9939614273065684,7,1,8,4,11.767567683343811
869,9,3,4.189654742026425,9.599879329534089,1,1,1,3,0,0,8,1,2,0,5,5,5,1948,1950,1,1,9,10,2,0.0,3,4,3,3,2,4,4,0.0,4,0.0,0.0,0.0,1,2,1,4,7.344719054149673,6.580639137284948,3.9889840465642745,7.749753406274438,0,0.0,2,0,2,0.6931471805599453,3,7,6,1,5,1,1979.0,3,2,672,5,5,1,4.795790545596741,4.976733742420574,0.0,0.0,0.0,0.0,3,4,1,0.0,7,0,8,4,12.037653993905213
870,9,3,4.394449154672439,9.204221690968005,1,1,3,3,4,0,20,2,2,0,5,7,4,1993,1994,1,1,8,8,1,5.5093883366279774,2,4,2,2,4,3,2,6.621405651764134,6,0.0,5.7071102647488745,6.957497370876951,1,0,1,4,6.968850378341948,6.78897174299217,0.0,7.575584651557793,1,0.0,2,1,3,0.6931471805599453,2,8,6,1,5,1,1993.0,0,2,574,5,5,2,5.056245805348309,4.51085950651685,0.0,0.0,0.0,0.0,3,0,1,0.0,8,4,8,4,12.371587084007745
871,4,3,4.110873864173311,8.79497643168877,1,1,3,3,4,0,12,4,2,0,2,5,4,1962,1962,3,1,8,8,2,0.0,3,4,1,4,4,3,6,0.0,6,0.0,6.796823718274855,6.796823718274855,1,2,0,4,6.796823718274855,0.0,0.0,6.796823718274855,0,0.0,1,0,2,0.6931471805599453,3,5,6,0,3,5,1962.0,3,1,308,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,10,3,8,4,11.603679828238691
872,9,3,4.262679877041316,9.076923258535832,1,1,3,3,4,0,5,2,2,0,5,6,4,1998,1998,1,1,12,13,1,4.762173934797756,3,4,2,2,4,3,2,6.226536669287466,6,0.0,5.703782474656202,6.690842277418564,1,0,1,4,6.690842277418564,6.778784897685178,0.0,7.428333194190806,0,0.0,2,1,3,0.6931471805599453,2,7,6,0,3,1,1998.0,2,2,523,5,5,2,0.0,4.356708826689592,0.0,0.0,0.0,0.0,3,4,1,0.0,8,4,8,4,12.208569525728759
873,4,3,4.31748811353631,9.093019729399641,1,1,3,3,0,0,12,2,2,0,2,5,6,1953,1996,1,1,14,15,2,0.0,2,4,4,4,4,0,6,0.0,6,0.0,4.663439094112067,4.663439094112067,1,2,1,4,6.814542897259956,0.0,0.0,6.814542897259956,0,0.0,1,0,3,0.6931471805599453,2,5,6,0,3,1,1953.0,3,2,414,5,5,2,5.2832037287379885,0.0,5.017279836814924,0.0,0.0,0.0,3,1,1,0.0,1,2,8,4,11.6613454700885
874,6,3,4.110873864173311,9.404672841436273,1,1,3,3,4,0,12,2,2,0,2,5,6,1949,1950,1,1,6,6,2,0.0,2,4,1,4,4,3,5,5.929589143389895,6,0.0,6.1268691841141845,6.725033642166842,1,2,1,4,6.944087208229528,0.0,5.4510384535657,7.145984467714388,0,0.0,1,0,3,0.6931471805599453,3,6,6,1,2,1,1949.0,3,1,288,5,5,2,0.0,3.3672958299864737,0.0,0.0,0.0,0.0,3,4,2,0.0,11,3,8,4,11.79810440720389
