Id,MSZoning,LotArea,Neighborhood,Condition1,OverallQual,OverallCond,YearBuilt,YearRemodAdd,BsmtFinSF1,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,Functional,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,ScreenPorch,SaleCondition,SalePrice
678,3.0,9.1075321519945,17.0,2.0,5.0,7.0,1924.0,2006.0,0.0,6.645090969505644,6.6758232216348485,0.0,6.6758232216348485,0.0,6.0,0.0,1924.0,1.0,240.0,5.7589017738772785,0.0,0.0,4.0,11.603679828238691
679,3.0,9.379661116592883,22.0,2.0,8.0,4.0,2008.0,2008.0,0.0,7.6241305856612875,7.6241305856612875,0.0,7.6241305856612875,0.0,6.0,1.0,2008.0,3.0,834.0,5.777652323222656,4.4188406077965965,0.0,5.0,12.827992316801753
680,3.0,9.204925739274683,19.0,2.0,5.0,4.0,1961.0,1961.0,6.7190131543852605,6.8966943316227125,6.8966943316227125,0.0,6.8966943316227125,1.0,6.0,0.0,1963.0,2.0,572.0,0.0,0.0,0.0,4.0,11.76368418331741
681,3.0,8.98882050177807,20.0,2.0,6.0,4.0,1980.0,1980.0,6.298949246855942,6.828712071641682,6.828712071641682,0.0,6.828712071641682,0.0,6.0,1.0,1980.0,1.0,264.0,4.394449154672439,0.0,0.0,4.0,11.870599909242046
682,2.0,8.412054873292933,18.0,2.0,5.0,4.0,1932.0,2000.0,5.2094861528414205,6.677083461247138,6.744059186311348,6.511745329644728,7.327123292259293,0.0,6.0,0.0,1968.0,1.0,281.0,0.0,0.0,0.0,0.0,11.979385322467596
683,3.0,7.968319500012718,4.0,2.0,6.0,4.0,1996.0,1997.0,6.9117473002516725,7.163946684342547,7.163946684342547,0.0,7.163946684342547,1.0,6.0,1.0,1996.0,2.0,431.0,5.730099782973576,0.0,0.0,4.0,12.061046873479915
684,3.0,9.328034514792826,5.0,2.0,9.0,4.0,2002.0,2002.0,6.966024187106112,7.394493107219037,7.4199799236618365,0.0,7.4199799236618365,1.0,6.0,1.0,2002.0,3.0,702.0,5.552959584921617,3.828641396489095,0.0,4.0,12.560244459250786
685,3.0,9.727406483331627,15.0,2.0,7.0,4.0,1998.0,1998.0,0.0,7.086737934510577,7.086737934510577,6.4692503167957724,7.517520850603031,0.0,6.0,0.0,1998.0,2.0,486.0,0.0,4.4067192472642525,0.0,4.0,12.30591798049989
686,3.0,8.52971447196991,22.0,2.0,7.0,4.0,1984.0,1984.0,6.720220155135295,7.0825485693553,7.0825485693553,6.803505257608338,7.645397699428632,1.0,2.0,1.0,1984.0,2.0,577.0,5.393627546352361,0.0,0.0,4.0,12.24288661865289
687,1.0,9.23092700558457,21.0,2.0,7.0,5.0,2007.0,2007.0,0.0,6.774223886357614,6.774223886357614,6.78897174299217,7.474204806496124,0.0,6.0,0.0,2007.0,2.0,578.0,4.976733742420574,4.663439094112067,0.0,5.0,12.336552511980965
688,1.0,8.53817159780143,21.0,2.0,7.0,4.0,2004.0,2004.0,5.48063892334199,6.313548046277095,6.313548046277095,6.313548046277095,7.005789019253503,0.0,6.0,0.0,2004.0,2.0,480.0,0.0,4.110873864173311,0.0,4.0,11.910358401381128
689,3.0,8.998384010052536,22.0,2.0,8.0,5.0,2007.0,2007.0,6.852242569051879,7.258412150595308,7.258412150595308,0.0,7.258412150595308,1.0,6.0,1.0,2007.0,2.0,567.0,4.948759890378168,0.0,0.0,5.0,12.8790171187726
690,3.0,8.933004591578547,16.0,2.0,6.0,4.0,2005.0,2006.0,3.0445224377234235,7.217443431696532,7.217443431696532,0.0,7.217443431696532,0.0,6.0,1.0,2005.0,2.0,460.0,5.262690188904887,3.3672958299864737,0.0,4.0,12.17921519136029
691,4.0,8.395477432732141,5.0,2.0,6.0,4.0,2004.0,2004.0,6.548219102762372,6.744059186311348,6.744059186311348,0.0,6.744059186311348,1.0,6.0,1.0,2004.0,2.0,420.0,5.0106352940962555,0.0,0.0,4.0,11.856515169360303
692,3.0,9.977481232444454,15.0,2.0,10.0,5.0,1994.0,1995.0,7.2834482287566304,7.801800401908972,7.801800401908972,7.5352967024440884,8.370315995555478,0.0,6.0,2.0,1994.0,3.0,832.0,5.948034989180646,3.9318256327243257,0.0,4.0,13.534473028231163
693,3.0,10.172712841637342,23.0,2.0,7.0,4.0,1989.0,1990.0,6.873163834212518,7.099201743553093,7.122059881629143,7.156176637480615,7.832014180505469,1.0,6.0,2.0,1989.0,2.0,628.0,5.771441123130018,3.332204510175204,0.0,4.0,12.721885810807205
694,3.0,8.594339400592892,17.0,2.0,5.0,5.0,1921.0,1968.0,0.0,6.97914527506881,6.97914527506881,0.0,6.97914527506881,0.0,6.0,0.0,1968.0,1.0,326.0,0.0,0.0,0.0,0.0,11.594321103174222
695,4.0,8.71948076085107,3.0,2.0,5.0,5.0,1936.0,1950.0,0.0,6.8330317327862025,6.97354301952014,6.159095388491932,7.3395376954076745,0.0,6.0,0.0,1995.0,2.0,576.0,4.727387818712341,0.0,0.0,4.0,11.860054996065431
696,3.0,9.533293058509882,23.0,2.0,6.0,5.0,1987.0,1987.0,6.888572459565363,7.014814351275545,7.037027614686277,0.0,7.037027614686277,1.0,6.0,1.0,1987.0,2.0,551.0,4.836281906951479,0.0,0.0,4.0,12.078239274020287
697,4.0,8.699681400989514,3.0,2.0,5.0,6.0,1921.0,1950.0,6.424869023905388,6.424869023905388,6.424869023905388,0.0,6.424869023905388,0.0,6.0,0.0,1921.0,1.0,205.0,0.0,0.0,0.0,4.0,11.396391648714275
698,3.0,8.76732914779405,7.0,2.0,5.0,6.0,1952.0,1952.0,5.351858133476067,6.888572459565363,7.0466472778487566,0.0,7.0466472778487566,0.0,6.0,0.0,1952.0,1.0,308.0,0.0,0.0,0.0,4.0,11.72399643505017
699,3.0,9.042040056544485,19.0,5.0,5.0,7.0,1965.0,2009.0,6.317164686747284,6.796823718274855,6.796823718274855,0.0,6.796823718274855,1.0,6.0,1.0,1973.0,1.0,336.0,6.0330862217988015,4.976733742420574,0.0,4.0,11.83862560460953
700,1.0,8.36240897761537,21.0,2.0,7.0,4.0,2004.0,2004.0,2.8332133440562166,7.238496840894365,7.238496840894365,0.0,7.238496840894365,0.0,6.0,0.0,2004.0,2.0,530.0,5.056245805348309,5.0689042022202315,0.0,4.0,12.185869938212655
701,3.0,9.570250078424843,23.0,2.0,8.0,4.0,2002.0,2002.0,7.150701457592526,7.496097345175956,7.496097345175956,0.0,7.496097345175956,1.0,6.0,1.0,2002.0,3.0,765.0,5.602118820879701,4.3694478524670215,0.0,4.0,12.652359748158592
702,3.0,9.169622538697624,14.0,2.0,7.0,4.0,1969.0,1969.0,0.0,7.0604763659998016,7.0604763659998016,0.0,7.0604763659998016,0.0,6.0,0.0,1969.0,2.0,528.0,0.0,0.0,0.0,4.0,11.849397701591439
703,3.0,9.428591977209962,22.0,2.0,8.0,4.0,2006.0,2006.0,0.0,7.118826249062077,7.142827401161621,7.180069874302796,7.854381210652366,0.0,6.0,1.0,2006.0,3.0,666.0,5.783825182329737,4.61512051684126,0.0,5.0,12.799175708864519
705,3.0,9.036106025364846,5.0,2.0,7.0,4.0,2004.0,2005.0,6.569481420414296,7.295735072749282,7.3031700512368,0.0,7.3031700512368,1.0,6.0,0.0,2004.0,2.0,606.0,0.0,3.58351893845611,0.0,4.0,12.269047444691562
706,4.0,8.630700432209832,9.0,2.0,4.0,4.0,1930.0,1950.0,0.0,0.0,5.921578419643817,6.5806391372849475,6.996681488176539,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.915088464214607
707,3.0,11.65399090524883,4.0,2.0,7.0,4.0,1971.0,2002.0,7.106606137727303,7.404887575616125,7.509335266016593,0.0,7.509335266016593,1.0,6.0,2.0,1971.0,2.0,739.0,5.942799375126701,3.8918202981106265,0.0,4.0,12.618182296357007
708,3.0,8.738895704934043,16.0,2.0,8.0,4.0,2006.0,2006.0,6.761572768804054,7.1891677384203225,7.1891677384203225,0.0,7.1891677384203225,1.0,6.0,1.0,2006.0,2.0,550.0,5.262690188904887,3.6635616461296463,0.0,4.0,12.445089546000672
709,3.0,9.107088742165708,8.0,2.0,7.0,4.0,2007.0,2007.0,0.0,6.591673732008657,6.591673732008657,6.591673732008657,7.2841348061952065,0.0,6.0,1.0,2007.0,2.0,400.0,4.61512051684126,3.218875824868201,0.0,5.0,12.09815330331068
710,3.0,8.876684166614451,19.0,2.0,5.0,6.0,1966.0,1966.0,0.0,6.776506992372183,6.8079349436999275,0.0,6.8079349436999275,0.0,6.0,0.0,1966.0,1.0,408.0,0.0,0.0,0.0,0.0,11.607326140391713
711,3.0,8.326274787396764,3.0,2.0,3.0,5.0,1935.0,2003.0,0.0,5.602118820879701,6.593044534142437,0.0,6.593044534142437,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.858998997563564
712,0.0,9.072571442231286,9.0,2.0,4.0,6.0,1900.0,1950.0,0.0,6.756932389247552,6.756932389247552,5.768320995793773,7.072421900537372,0.0,6.0,0.0,1964.0,1.0,384.0,4.23410650459726,0.0,0.0,0.0,11.540307141711445
713,3.0,8.449342524508063,22.0,2.0,8.0,4.0,1988.0,1989.0,6.643789733147672,7.113956109566034,7.113956109566034,0.0,7.113956109566034,1.0,6.0,1.0,1988.0,2.0,472.0,5.1298987149230735,4.795790545596741,0.0,4.0,12.14950229404178
714,3.0,9.197660318818807,3.0,6.0,4.0,4.0,1970.0,1970.0,6.672032945461067,6.8679744089702925,6.8679744089702925,0.0,6.8679744089702925,1.0,6.0,0.0,1970.0,2.0,576.0,0.0,5.666426688112433,0.0,4.0,11.767567683343813
715,3.0,9.5117774096603,19.0,5.0,6.0,7.0,1976.0,2005.0,6.280395838960196,6.587550014824796,6.587550014824796,6.626717749249027,7.299797366758161,0.0,6.0,0.0,1976.0,2.0,475.0,0.0,3.80666248977032,0.0,4.0,11.779128505744884
716,3.0,9.224341891611996,14.0,2.0,6.0,4.0,1974.0,1974.0,0.0,6.970730078143525,7.208600337960199,0.0,7.208600337960199,0.0,6.0,1.0,1974.0,2.0,478.0,0.0,0.0,0.0,4.0,12.013700752882714
718,3.0,9.210440366976515,14.0,2.0,5.0,5.0,1973.0,2000.0,6.9893352659745585,7.0707241072602764,7.072421900537372,0.0,7.072421900537372,0.0,6.0,1.0,1973.0,2.0,439.0,5.416100402204419,0.0,0.0,4.0,11.964001084330445
719,3.0,9.26321741157695,15.0,2.0,7.0,4.0,1993.0,1994.0,7.068172000388043,7.179307969504036,7.189922170745808,6.997595982981927,7.791109510610028,1.0,6.0,1.0,1993.0,3.0,983.0,5.525452939131784,5.043425116919247,0.0,4.0,12.739637756265655
720,3.0,9.202409001649904,5.0,2.0,5.0,5.0,1969.0,1969.0,6.261491684321044,6.879355804460437,6.879355804460437,0.0,6.879355804460437,0.0,6.0,1.0,1969.0,1.0,300.0,0.0,0.0,0.0,4.0,11.76368418331741
721,3.0,8.789355452209984,22.0,2.0,8.0,4.0,1985.0,1985.0,7.0466472778487566,7.463363045520022,7.463363045520022,0.0,7.463363045520022,1.0,6.0,1.0,1985.0,2.0,564.0,4.74493212836325,3.3672958299864737,0.0,4.0,12.524526376648707
722,4.0,8.395477432732141,5.0,2.0,6.0,4.0,2004.0,2004.0,6.4967749901858625,6.744059186311348,6.744059186311348,0.0,6.744059186311348,1.0,6.0,0.0,2004.0,2.0,420.0,5.081404364984463,0.0,0.0,4.0,11.870599909242046
723,3.0,9.002208578282412,12.0,2.0,4.0,6.0,1970.0,1970.0,5.2574953720277815,6.762729506931878,6.762729506931878,0.0,6.762729506931878,0.0,6.0,0.0,1994.0,2.0,463.0,0.0,0.0,0.0,4.0,11.7320609948869
724,3.0,9.008591317516133,7.0,2.0,4.0,5.0,1954.0,1972.0,0.0,6.848005274576362,6.905753276311464,6.161207321695078,7.293697720601437,0.0,6.0,0.0,1958.0,1.0,548.0,0.0,0.0,5.056245805348309,4.0,11.813030057420569
725,3.0,9.494541392591307,7.0,2.0,9.0,4.0,2007.0,2008.0,7.118826249062077,7.4377951216719325,7.4377951216719325,0.0,7.4377951216719325,1.0,6.0,1.0,2007.0,3.0,768.0,5.793013608384143,4.174387269895637,0.0,4.0,12.676076274775909
726,3.0,8.848078421168669,12.0,2.0,4.0,5.0,1970.0,1970.0,5.929589143389895,6.762729506931878,6.762729506931878,0.0,6.762729506931878,0.0,6.0,0.0,1989.0,2.0,660.0,4.574710978503383,0.0,0.0,4.0,11.699405031912846
727,3.0,9.984883190740122,6.0,2.0,6.0,8.0,1988.0,2007.0,6.695798917058491,6.781057625936179,7.427144133408617,0.0,7.427144133408617,1.0,6.0,1.0,1988.0,2.0,540.0,5.680172609017067,3.80666248977032,0.0,4.0,12.310432660854412
728,3.0,8.897682313454226,5.0,2.0,7.0,4.0,2007.0,2007.0,6.586171654854675,7.117205503164344,7.117205503164344,0.0,7.117205503164344,1.0,6.0,0.0,2007.0,2.0,632.0,4.890349128221754,0.0,0.0,4.0,12.178187442040635
729,3.0,9.348013177101256,12.0,2.0,5.0,4.0,1958.0,1958.0,0.0,7.368339686311381,7.482681828154651,0.0,7.482681828154651,1.0,6.0,0.0,1968.0,3.0,888.0,0.0,3.258096538021482,0.0,0.0,11.608235644774554
730,4.0,8.738895704934043,9.0,2.0,4.0,4.0,1925.0,1950.0,5.0304379213924335,6.660575149839686,6.744059186311348,0.0,7.0975488506147935,0.0,6.0,0.0,1962.0,2.0,539.0,0.0,3.1780538303479458,0.0,4.0,11.542484267211773
731,3.0,8.592300663903043,22.0,2.0,8.0,4.0,1995.0,1996.0,7.074116816197362,7.375255778009754,7.388327859577108,0.0,7.388327859577108,1.0,6.0,1.0,1995.0,2.0,608.0,5.472270673671473,5.0304379213924335,0.0,4.0,12.373703486914124
732,3.0,9.16858043772795,23.0,2.0,7.0,4.0,2003.0,2003.0,6.668228248417402,6.767343125265392,7.044905117129371,0.0,7.044905117129371,1.0,6.0,1.0,2003.0,2.0,438.0,5.081404364984463,3.1354942159291497,0.0,4.0,12.141534124392605
733,3.0,9.341807134718488,5.0,2.0,7.0,4.0,1998.0,1999.0,5.53338948872752,7.050989447068045,7.050989447068045,6.778784897685178,7.616775808698372,0.0,6.0,1.0,1998.0,2.0,541.0,5.262690188904887,4.442651256490317,0.0,4.0,12.312682380588429
734,3.0,9.210440366976515,19.0,1.0,5.0,5.0,1961.0,1983.0,6.38856140554563,6.762729506931878,7.0431599159883405,0.0,7.0431599159883405,1.0,6.0,1.0,1961.0,1.0,264.0,5.111987788356544,0.0,0.0,4.0,11.786001385032645
735,3.0,9.102643796520807,19.0,2.0,5.0,4.0,1968.0,1968.0,0.0,6.855408798609928,6.855408798609928,0.0,6.855408798609928,0.0,6.0,0.0,1968.0,1.0,300.0,4.997212273764115,0.0,0.0,3.0,11.589886506106355
736,4.0,9.287394001418473,17.0,2.0,7.0,6.0,1914.0,1970.0,5.968707559985366,6.781057625936179,6.781057625936179,6.7900972355139055,7.478169694159787,0.0,6.0,2.0,1914.0,2.0,320.0,0.0,5.834810737062607,0.0,4.0,12.0015054797889
737,3.0,9.053101595549693,12.0,2.0,3.0,3.0,1950.0,1950.0,0.0,0.0,6.947937068614969,0.0,6.947937068614969,0.0,6.0,0.0,1949.0,2.0,400.0,0.0,0.0,0.0,4.0,11.445716715276781
738,3.0,9.255696073696981,8.0,2.0,8.0,4.0,2005.0,2005.0,0.0,6.795705775173516,6.804614520062624,6.803505257608338,7.496652438168282,0.0,6.0,1.0,2005.0,3.0,800.0,0.0,4.762173934797756,0.0,4.0,12.387977448827787
739,3.0,9.287394001418473,7.0,2.0,5.0,4.0,1987.0,1988.0,7.0909098220799835,7.0909098220799835,7.0909098220799835,0.0,7.0909098220799835,3.0,6.0,0.0,0.0,0.0,0.0,4.795790545596741,0.0,0.0,2.0,12.095141084822895
740,3.0,9.139273923542325,5.0,2.0,7.0,4.0,2004.0,2004.0,0.0,6.762729506931878,6.762729506931878,6.762729506931878,7.455298485683291,0.0,6.0,0.0,2004.0,2.0,572.0,5.236441962829949,4.043051267834549,0.0,4.0,12.154779351142626
741,4.0,9.169622538697624,17.0,2.0,5.0,6.0,1910.0,2002.0,0.0,5.579729825986222,6.645090969505644,6.499787040655852,7.267525427828172,0.0,6.0,0.0,1910.0,2.0,360.0,5.602118820879701,0.0,0.0,0.0,11.790557201568507
742,3.0,8.820108644508608,19.0,1.0,6.0,7.0,1961.0,1996.0,6.725033642166842,6.816735880594968,6.816735880594968,0.0,6.816735880594968,1.0,6.0,0.0,1962.0,1.0,288.0,5.1298987149230735,0.0,0.0,4.0,11.8635823365834
743,3.0,9.042040056544485,20.0,2.0,7.0,4.0,2000.0,2001.0,0.0,7.2078598714324755,7.2078598714324755,0.0,7.2078598714324755,0.0,6.0,0.0,2000.0,2.0,539.0,4.795790545596741,4.02535169073515,0.0,4.0,12.095141084822895
744,3.0,9.46397433028839,19.0,2.0,5.0,5.0,1963.0,1999.0,6.09807428216624,6.255750041753367,7.289610521451168,0.0,7.289610521451168,0.0,3.0,1.0,1997.0,2.0,480.0,5.713732805509371,0.0,4.61512051684126,4.0,12.072541252905653
745,3.0,8.593413217327647,22.0,2.0,8.0,4.0,1993.0,1993.0,6.598509028614515,7.1989312406881725,7.1989312406881725,0.0,7.1989312406881725,1.0,6.0,1.0,1993.0,2.0,462.0,4.574710978503383,0.0,0.0,4.0,12.100712129872349
746,3.0,9.100971834920818,14.0,2.0,8.0,8.0,1976.0,1996.0,6.356107660695892,7.0414116637948085,7.069874128458572,7.340186835320115,7.906915488678588,0.0,6.0,2.0,1994.0,2.0,831.0,0.0,5.3230099791384085,0.0,4.0,12.610870864650636
747,3.0,9.082052351674653,8.0,2.0,7.0,4.0,2000.0,2000.0,5.7071102647488745,6.859614903654202,6.888572459565363,7.152268856032539,7.721791776817535,0.0,6.0,1.0,2000.0,2.0,554.0,5.416100402204419,4.007333185232471,0.0,4.0,12.371587084007745
748,4.0,9.367429587218957,17.0,2.0,7.0,6.0,1880.0,2003.0,0.0,7.123672785204607,7.186144304522325,7.186144304522325,7.878912912297133,0.0,6.0,1.0,1950.0,4.0,864.0,5.204006687076795,0.0,0.0,4.0,12.491172637278908
749,3.0,9.268043082104473,15.0,2.0,7.0,4.0,1996.0,1996.0,6.8243736700430855,7.450660796211539,7.450660796211539,0.0,7.450660796211539,1.0,6.0,1.0,1996.0,2.0,527.0,5.484796933490657,4.043051267834549,0.0,4.0,12.469974189316552
750,3.0,9.036701015565065,7.0,2.0,4.0,2.0,1945.0,1950.0,0.0,0.0,6.9930151229329605,6.091309882077698,7.333023014386481,0.0,4.0,0.0,1945.0,1.0,240.0,4.532599493153255,0.0,0.0,4.0,11.492722757652713
751,4.0,9.082620630373812,17.0,2.0,4.0,6.0,1910.0,2004.0,0.0,6.3578422665081,6.6758232216348485,5.855071922202427,7.039660349862076,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.081404364984463,0.0,4.0,11.477298287327075
752,3.0,8.955577146281511,8.0,6.0,7.0,4.0,2003.0,2003.0,0.0,6.493753839851687,6.493753839851687,6.493753839851687,7.186144304522325,0.0,6.0,0.0,2003.0,2.0,400.0,0.0,3.8918202981106265,0.0,4.0,11.99535161421452
753,3.0,9.130972436592607,5.0,2.0,6.0,4.0,1997.0,1997.0,7.0909098220799835,7.299797366758161,7.3098814858247865,0.0,7.3098814858247865,1.0,6.0,0.0,1997.0,2.0,576.0,5.1298987149230735,3.332204510175204,0.0,4.0,12.287652632522596
754,3.0,9.234154550075438,16.0,2.0,8.0,4.0,2005.0,2005.0,0.0,6.938284484016958,6.946013991099227,6.966967138613982,7.649216319820633,0.0,6.0,1.0,2005.0,3.0,878.0,5.262690188904887,3.970291913552122,0.0,4.0,12.526342907575106
755,3.0,8.97853441008332,12.0,2.0,6.0,7.0,1969.0,2005.0,6.0867747269123065,6.934397209928558,6.934397209928558,0.0,6.934397209928558,1.0,6.0,0.0,1969.0,2.0,440.0,5.147494476813453,3.8918202981106265,0.0,4.0,11.957611286231675
756,1.0,8.080546965824496,21.0,2.0,6.0,4.0,1999.0,1999.0,5.945420608606575,6.593044534142437,6.610696044717759,6.593044534142437,7.294377299288821,0.0,6.0,0.0,1999.0,2.0,440.0,0.0,3.218875824868201,0.0,4.0,12.058152515453553
757,3.0,9.284519770150434,5.0,2.0,8.0,4.0,2007.0,2007.0,3.0445224377234235,6.765038976780541,6.765038976780541,6.805722553416985,7.478169694159787,0.0,6.0,0.0,2007.0,2.0,578.0,4.976733742420574,4.663439094112067,0.0,4.0,12.264341553654154
758,3.0,9.360224821513476,19.0,2.0,6.0,4.0,1978.0,1978.0,6.084499413075173,6.511745329644728,6.511745329644728,6.572282542694008,7.23489842031483,0.0,6.0,1.0,1978.0,2.0,440.0,5.817111159963202,0.0,0.0,0.0,11.976030352524807
759,1.0,7.732369222284388,21.0,2.0,7.0,4.0,1999.0,1999.0,6.309918278226516,6.61338421837956,6.630683385642373,6.61338421837956,7.314552832324081,0.0,6.0,0.0,1999.0,2.0,440.0,0.0,0.0,0.0,4.0,12.097373228606832
760,3.0,9.413934064045677,15.0,2.0,8.0,4.0,1995.0,1995.0,4.043051267834549,7.1846291527173145,7.192182058713247,7.093404625868766,7.8367647832640674,0.0,6.0,1.0,1995.0,3.0,752.0,5.407171771460121,4.59511985013459,0.0,4.0,12.577636201962655
761,3.0,9.116139576577355,12.0,2.0,6.0,5.0,1959.0,1959.0,6.4183649359362125,6.762729506931878,6.762729506931878,0.0,6.762729506931878,0.0,6.0,0.0,2008.0,1.0,300.0,0.0,0.0,0.0,4.0,11.755871643580615
762,4.0,8.841014310483892,3.0,1.0,5.0,4.0,1924.0,1950.0,6.0063531596017325,7.044032897274685,7.171656822768514,0.0,7.171656822768514,0.0,2.0,0.0,1965.0,2.0,440.0,0.0,0.0,0.0,4.0,11.512925464970227
763,1.0,9.064273595841401,21.0,2.0,7.0,4.0,2009.0,2009.0,3.218875824868201,6.6293632534374485,6.639875833826536,6.664409020350408,7.344719054149673,0.0,6.0,0.0,2009.0,2.0,614.0,5.135798437050261,3.828641396489095,0.0,4.0,12.279323107269766
764,3.0,9.151757414543882,15.0,2.0,8.0,4.0,1999.0,1999.0,7.059617628291383,7.133295954896068,7.1459844677143876,7.001245622069478,7.768956044538332,1.0,6.0,1.0,1999.0,3.0,856.0,0.0,4.859812404361672,5.198497031265826,4.0,12.727838209334495
765,3.0,9.164296433474776,24.0,2.0,8.0,4.0,1995.0,1996.0,6.082218910376446,7.3098814858247865,7.3098814858247865,0.0,7.3098814858247865,1.0,6.0,1.0,1995.0,2.0,481.0,0.0,3.4339872044851463,5.37989735354046,4.0,12.506177237980511
766,3.0,9.58795455192857,21.0,2.0,9.0,4.0,2008.0,2008.0,0.0,7.312553498102599,7.317876198626496,0.0,7.317876198626496,0.0,6.0,1.0,2008.0,2.0,592.0,0.0,5.1647859739235145,0.0,5.0,12.484204257170106
767,3.0,9.25167423546916,14.0,2.0,7.0,4.0,1988.0,1988.0,5.978885764901122,6.888572459565363,6.888572459565363,6.5998704992128365,7.44716835960004,0.0,6.0,1.0,1988.0,2.0,496.0,5.433722003554242,4.204692619390967,0.0,4.0,12.188417710291452
768,3.0,9.434203664214742,11.0,2.0,6.0,6.0,1940.0,1985.0,6.493753839851687,6.891625897052253,6.891625897052253,6.643789733147672,7.467942332285852,1.0,4.0,0.0,1989.0,1.0,423.0,5.5053315359323625,0.0,0.0,4.0,11.982929094215965
769,3.0,9.116139576577355,5.0,2.0,7.0,4.0,2004.0,2005.0,3.218875824868201,7.528869256642251,7.515889085215125,0.0,7.515889085215125,0.0,6.0,1.0,2004.0,2.0,484.0,4.795790545596741,3.5263605246161616,0.0,4.0,12.286901198192787
770,3.0,10.887530386461101,22.0,2.0,8.0,4.0,2003.0,2003.0,7.2562972396906815,7.409136443920128,7.43307534889858,7.371489295214277,8.09559870137819,1.0,4.0,1.0,2003.0,3.0,841.0,6.222576268071369,3.6109179126442235,5.351858133476067,4.0,13.195613839143922
771,3.0,8.889170455363413,19.0,2.0,5.0,4.0,1982.0,1982.0,6.530877627725885,6.755768921984255,6.755768921984255,0.0,6.755768921984255,1.0,6.0,0.0,1983.0,2.0,576.0,4.795790545596741,0.0,0.0,4.0,11.812289042195847
772,3.0,9.09133158539398,7.0,2.0,4.0,4.0,1951.0,1951.0,6.7298240704894745,6.7298240704894745,7.107425474110705,0.0,7.107425474110705,0.0,6.0,0.0,1951.0,2.0,396.0,0.0,0.0,0.0,4.0,11.532728092266407
773,3.0,8.964439833539357,7.0,2.0,6.0,4.0,1976.0,1976.0,6.0473721790462776,6.937314081223682,7.0192966537150445,0.0,7.0192966537150445,1.0,6.0,1.0,1976.0,2.0,672.0,4.976733742420574,0.0,0.0,0.0,11.580584113444045
774,3.0,9.225327501784433,12.0,1.0,5.0,4.0,1958.0,1958.0,6.124683390894206,6.816735880594968,6.816735880594968,0.0,6.816735880594968,0.0,6.0,0.0,1958.0,1.0,275.0,0.0,0.0,0.0,4.0,11.648330101976432
775,3.0,9.562896846651167,16.0,2.0,8.0,4.0,2006.0,2006.0,0.0,7.568379267836523,7.587817219993428,0.0,7.587817219993428,0.0,6.0,1.0,2006.0,3.0,895.0,5.755742213586912,3.828641396489095,0.0,5.0,12.886641043883259
776,4.0,8.412054873292933,11.0,2.0,6.0,4.0,1998.0,1998.0,6.765038976780541,7.094234845924755,7.094234845924755,0.0,7.094234845924755,1.0,6.0,0.0,1998.0,2.0,412.0,0.0,5.513428746164983,0.0,4.0,11.99535161421452
777,3.0,9.324650718153594,5.0,2.0,7.0,4.0,2005.0,2006.0,3.0445224377234235,7.387090235656757,7.387090235656757,0.0,7.387090235656757,0.0,6.0,0.0,2005.0,3.0,865.0,4.976733742420574,4.0943445622221,0.0,5.0,12.308177868467329
778,3.0,9.499346567390097,19.0,2.0,5.0,4.0,1974.0,1974.0,6.637258031284458,6.762729506931878,6.796823718274855,0.0,6.796823718274855,1.0,6.0,1.0,1974.0,2.0,440.0,5.488937726156687,0.0,0.0,4.0,11.867097278690839
779,2.0,9.036106025364846,20.0,1.0,5.0,4.0,1977.0,1977.0,0.0,0.0,7.611347717403621,0.0,7.611347717403621,0.0,6.0,2.0,1977.0,2.0,630.0,0.0,0.0,0.0,4.0,11.877568578558135
780,3.0,9.262078567380595,11.0,2.0,6.0,4.0,1977.0,1977.0,6.883462586413093,6.883462586413093,6.912742820493176,0.0,6.912742820493176,1.0,6.0,0.0,1977.0,2.0,504.0,0.0,0.0,0.0,4.0,11.813030057420569
781,3.0,8.971575439759016,8.0,2.0,7.0,4.0,1995.0,1996.0,0.0,7.121252453244543,7.134093721192866,0.0,7.134093721192866,0.0,6.0,1.0,1995.0,2.0,402.0,5.3981627015177525,3.0910424533583165,0.0,4.0,12.078239274020287
782,3.0,8.875426919818963,20.0,2.0,6.0,4.0,1992.0,1992.0,5.961005339623274,6.635946555686648,6.698268054115412,6.677083461247138,7.38025578842646,0.0,6.0,0.0,1992.0,2.0,484.0,0.0,4.8283137373023015,0.0,4.0,12.077670930725649
783,3.0,9.698061122027076,5.0,2.0,7.0,4.0,2001.0,2002.0,0.0,7.2541778464565185,7.266128779556451,0.0,7.266128779556451,0.0,6.0,0.0,2001.0,2.0,605.0,0.0,3.5263605246161616,0.0,4.0,12.13939851226218
784,3.0,9.116249448576587,11.0,2.0,5.0,5.0,1978.0,1978.0,7.001245622069478,7.001245622069478,7.01301578963963,0.0,7.01301578963963,1.0,6.0,1.0,1978.0,2.0,602.0,5.717027701406223,3.4339872044851463,0.0,4.0,12.016726473799254
